ax,ay,az,gx,gy,gz,target
6.06,-0.47,7.96,0.27,-0.1,-0.02,MOV
5.5,-0.53,8.57,0.24,-0.1,0.01,MOV
5.56,-0.52,8.41,0.29,-0.08,0.02,MOV
5.87,-0.25,7.98,0.31,-0.09,0.01,MOV
5.75,-0.47,7.98,0.28,-0.09,-0.01,MOV
5.37,-0.56,8.4,0.24,-0.09,0.02,MOV
5.73,-0.57,8.21,0.3,-0.1,0.04,MOV
6.25,-0.23,8.01,0.34,-0.12,0.04,MOV
5.83,-0.31,8.26,0.3,-0.1,0.01,MOV
4.84,-0.67,8.74,0.27,-0.09,0.05,MOV
5.35,-0.63,8.15,0.34,-0.11,0.1,MOV
6.49,-0.28,7.72,0.37,-0.14,0.09,MOV
6.03,-0.24,8.08,0.33,-0.13,0.06,MOV
5.11,-0.71,8.84,0.33,-0.12,0.14,MOV
5.33,-0.54,8.33,0.39,-0.12,0.17,MOV
5.97,-0.31,7.85,0.4,-0.13,0.14,MOV
5.91,-0.42,7.97,0.38,-0.14,0.13,MOV
5.49,-0.6,8.53,0.36,-0.15,0.19,MOV
5.79,-0.51,8.33,0.43,-0.15,0.22,MOV
6.18,-0.28,7.85,0.44,-0.14,0.19,MOV
5.75,-0.28,8.08,0.4,-0.12,0.16,MOV
5.16,-0.71,8.58,0.37,-0.12,0.22,MOV
5.87,-0.62,8.11,0.44,-0.14,0.24,MOV
6.54,-0.17,7.74,0.45,-0.14,0.2,MOV
6.13,-0.22,8.11,0.4,-0.13,0.17,MOV
5.25,-0.67,8.8,0.38,-0.11,0.22,MOV
5.5,-0.48,8.27,0.44,-0.11,0.23,MOV
6.22,-0.28,7.51,0.43,-0.11,0.19,MOV
6.2,-0.25,7.82,0.39,-0.12,0.16,MOV
5.74,-0.67,8.62,0.38,-0.13,0.22,MOV
5.69,-0.48,8.42,0.43,-0.12,0.23,MOV
5.93,-0.22,7.81,0.42,-0.1,0.18,MOV
5.73,-0.23,7.75,0.38,-0.09,0.15,MOV
5.54,-0.83,8.55,0.37,-0.12,0.22,MOV
5.89,-0.5,8.28,0.44,-0.13,0.24,MOV
6.3,-0.14,7.86,0.43,-0.11,0.19,MOV
5.83,-0.15,8.14,0.39,-0.1,0.17,MOV
5.2,-0.89,8.8,0.38,-0.11,0.23,MOV
5.37,-0.59,8.27,0.43,-0.11,0.25,MOV
6.23,-0.23,7.56,0.43,-0.11,0.2,MOV
6.19,-0.15,7.91,0.4,-0.12,0.18,MOV
5.66,-0.9,8.77,0.39,-0.13,0.25,MOV
5.38,-0.55,8.55,0.44,-0.11,0.25,MOV
5.81,-0.17,7.8,0.43,-0.1,0.19,MOV
5.92,-0.27,7.76,0.4,-0.11,0.18,MOV
5.71,-0.95,8.65,0.39,-0.14,0.25,MOV
5.75,-0.47,8.46,0.45,-0.13,0.25,MOV
6.11,-0.24,7.95,0.43,-0.12,0.2,MOV
5.68,-0.18,8.14,0.4,-0.1,0.18,MOV
5.33,-0.95,8.54,0.39,-0.13,0.24,MOV
5.76,-0.56,8.15,0.44,-0.13,0.25,MOV
6.48,-0.28,7.76,0.43,-0.13,0.19,MOV
6.14,-0.1,8.02,0.4,-0.13,0.18,MOV
5.51,-0.91,8.67,0.4,-0.13,0.24,MOV
5.49,-0.51,8.4,0.44,-0.12,0.24,MOV
6.02,-0.36,7.62,0.42,-0.11,0.18,MOV
6.12,-0.21,7.75,0.39,-0.11,0.16,MOV
5.88,-0.81,8.61,0.39,-0.14,0.23,MOV
5.94,-0.51,8.4,0.44,-0.14,0.24,MOV
5.92,-0.3,7.96,0.41,-0.1,0.17,MOV
5.63,-0.09,7.91,0.38,-0.09,0.15,MOV
5.68,-0.97,8.38,0.39,-0.12,0.22,MOV
6.08,-0.53,8.17,0.43,-0.14,0.23,MOV
6.26,-0.19,7.87,0.41,-0.11,0.17,MOV
5.91,-0.05,8.14,0.38,-0.1,0.16,MOV
5.46,-0.96,8.61,0.39,-0.11,0.22,MOV
5.52,-0.58,8.35,0.43,-0.12,0.23,MOV
6.1,-0.35,7.6,0.42,-0.1,0.18,MOV
6.15,-0.11,7.83,0.39,-0.11,0.17,MOV
5.66,-0.98,8.63,0.4,-0.13,0.25,MOV
5.68,-0.55,8.5,0.45,-0.13,0.25,MOV
5.73,-0.27,7.84,0.43,-0.09,0.19,MOV
5.73,-0.22,7.77,0.4,-0.1,0.19,MOV
5.82,-1.03,8.37,0.41,-0.14,0.27,MOV
5.98,-0.46,8.33,0.46,-0.14,0.27,MOV
6.04,-0.32,7.95,0.44,-0.11,0.21,MOV
5.65,-0.15,8.16,0.4,-0.1,0.2,MOV
5.38,-1.02,8.48,0.42,-0.12,0.27,MOV
5.78,-0.62,8.14,0.46,-0.13,0.27,MOV
6.43,-0.35,7.61,0.44,-0.13,0.22,MOV
6.02,-0.13,8.1,0.41,-0.13,0.21,MOV
5.46,-0.94,8.6,0.42,-0.13,0.27,MOV
5.68,-0.56,8.37,0.47,-0.13,0.27,MOV
5.91,-0.35,7.64,0.44,-0.11,0.22,MOV
5.93,-0.29,7.81,0.41,-0.11,0.21,MOV
5.99,-0.9,8.4,0.43,-0.14,0.27,MOV
